GEO_ID,NAME,POP
1600000US1806022,"Blue Ridge CDP, Indiana",201
1600000US1806220,"Bluffton city, Indiana",10539
1600000US1806292,"Boggstown CDP, Indiana",563
1600000US1806598,"Boone Grove CDP, Indiana",24
1600000US1806616,"Boonville city, Indiana",6681
1600000US1806634,"Borden town, Indiana",880
1600000US1806652,"Boston town, Indiana",262
1600000US1806706,"Boswell town, Indiana",703
1600000US1806760,"Bourbon town, Indiana",1816
1600000US1806832,"Bowling Green CDP, Indiana",289
1600000US1806904,"Boxley CDP, Indiana",92
1600000US1807174,"Brazil city, Indiana",8064
1600000US1807318,"Bremen town, Indiana",4660
1600000US1807426,"Bretzville CDP, Indiana",165
1600000US1807570,"Bridgeton CDP, Indiana",68
1600000US1807624,"Bright CDP, Indiana",5735
1600000US1807678,"Brimfield CDP, Indiana",251
1600000US1807714,"Bringhurst CDP, Indiana",70
1600000US1807750,"Bristol town, Indiana",1903
1600000US1807966,"Brook town, Indiana",979
1600000US1808038,"Brooklyn town, Indiana",2410
1600000US1808092,"Brooksburg town, Indiana",89
1600000US1808146,"Brookston town, Indiana",1703
1600000US1808182,"Brookville town, Indiana",2640
1600000US1808416,"Brownsburg town, Indiana",30310
1600000US1808434,"Browns Crossing CDP, Indiana",731
1600000US1808470,"Brownstown town, Indiana",3020
1600000US1808524,"Brownsville CDP, Indiana",255
1600000US1808578,"Bruceville town, Indiana",445
1600000US1808704,"Bryant town, Indiana",262
1600000US1808812,"Buck Creek CDP, Indiana",75
1600000US1808848,"Buckskin CDP, Indiana",54
1600000US1808992,"Buffalo CDP, Indiana",814
1600000US1809136,"Bunker Hill town, Indiana",956
1600000US1809226,"Burket town, Indiana",184
1600000US1809244,"Burlington town, Indiana",527
1600000US1809298,"Burnett CDP, Indiana",124
1600000US1809316,"Burnettsville town, Indiana",352
1600000US1809334,"Burney CDP, Indiana",0
1600000US1809352,"Burns City CDP, Indiana",58
1600000US1809370,"Burns Harbor town, Indiana",2198
1600000US1809460,"Burrows CDP, Indiana",106
1600000US1809532,"Butler city, Indiana",2632
1600000US1809622,"Butlerville CDP, Indiana",149
1600000US1809712,"Cadiz town, Indiana",176
1600000US1809874,"Cambridge City town, Indiana",1623
1600000US1809910,"Camden town, Indiana",651
1600000US1810000,"Campbellsburg town, Indiana",646
1600000US1810036,"Canaan CDP, Indiana",205
1600000US1810090,"Cannelburg town, Indiana",153
1600000US1810108,"Cannelton city, Indiana",1506
1600000US1810144,"Canton CDP, Indiana",144
1600000US1810198,"Carbon town, Indiana",293
1600000US1810270,"Carlisle town, Indiana",610
1600000US1810342,"Carmel city, Indiana",100501
1600000US1810558,"Carrollton CDP, Indiana",411
1600000US1810594,"Cartersburg CDP, Indiana",67
1600000US1810612,"Carthage town, Indiana",754
1600000US1810774,"Cass CDP, Indiana",58
1600000US1810828,"Cassville CDP, Indiana",185
1600000US1810900,"Cates CDP, Indiana",110
1600000US1810954,"Cayuga town, Indiana",1135
1600000US1811044,"Cedar Grove town, Indiana",244
1600000US1811062,"Cedar Lake town, Indiana",14686
1600000US1811134,"Celestine CDP, Indiana",398
1600000US1811188,"Centenary CDP, Indiana",74
1600000US1811404,"Center CDP, Indiana",436
1600000US1811746,"Center Point town, Indiana",442
1600000US1811782,"Centerton CDP, Indiana",235
1600000US1811836,"Centerville town, Indiana",2748
1600000US1811926,"Chain-O-Lakes CDP, Indiana",427
1600000US1811944,"Chalmers town, Indiana",518
1600000US1812034,"Chandler town, Indiana",3935
1600000US1812124,"Charlestown city, Indiana",8118
1600000US1812196,"Charlottesville CDP, Indiana",403
1600000US1812376,"Chesterfield town, Indiana",2733
1600000US1812412,"Chesterton town, Indiana",14326
1600000US1812502,"Chili CDP, Indiana",48
1600000US1812574,"Chrisney town, Indiana",441
1600000US1812610,"Churubusco town, Indiana",1894
1600000US1812628,"Cicero town, Indiana",5441
1600000US1812880,"Clarksburg CDP, Indiana",90
1600000US1812898,"Clarks Hill town, Indiana",706
1600000US1812934,"Clarksville town, Indiana",22121
1600000US1813276,"Clay City town, Indiana",1186
1600000US1813312,"Claypool town, Indiana",326
1600000US1813366,"Clayton town, Indiana",874
1600000US1813438,"Clear Lake town, Indiana",409
1600000US1813492,"Clermont town, Indiana",1740
1600000US1813582,"Clifford town, Indiana",175
1600000US1813780,"Clinton city, Indiana",4814
1600000US1813852,"Cloverdale town, Indiana",2219
1600000US1813888,"Cloverland CDP, Indiana",279
1600000US1813978,"Coal City CDP, Indiana",138
1600000US1814032,"Coalmont CDP, Indiana",290
1600000US1814050,"Coatesville town, Indiana",570
1600000US1814104,"Coesse CDP, Indiana",128
1600000US1814176,"Colburn CDP, Indiana",144
1600000US1814284,"Colfax town, Indiana",926
1600000US1814716,"Columbia City city, Indiana",9975
1600000US1814734,"Columbus city, Indiana",51104
1600000US1814788,"Commiskey CDP, Indiana",132
1600000US1814932,"Connersville city, Indiana",13241
1600000US1814986,"Converse town, Indiana",912
1600000US1815115,"Cordry Sweetwater Lakes CDP, Indiana",1200
1600000US1815202,"Cortland CDP, Indiana",59
1600000US1815220,"Corunna town, Indiana",132
1600000US1815238,"Cory CDP, Indiana",108
1600000US1815256,"Corydon town, Indiana",3165
1600000US1815364,"Country Club Heights town, Indiana",208
1600000US1815409,"Country Squire Lakes CDP, Indiana",3211
1600000US1815490,"Covington city, Indiana",3112
1600000US1815526,"Cowan CDP, Indiana",110
1600000US1815616,"Craigville CDP, Indiana",199
1600000US1815634,"Crandall town, Indiana",274
1600000US1815652,"Crane town, Indiana",257
1600000US1815742,"Crawfordsville city, Indiana",16408
1600000US1815778,"Cree Lake CDP, Indiana",241
1600000US1815994,"Cromwell town, Indiana",703
1600000US1816030,"Cross Plains CDP, Indiana",44
1600000US1816084,"Crothersville town, Indiana",1701
1600000US1816138,"Crown Point city, Indiana",34042
1600000US1816156,"Crows Nest town, Indiana",109
1600000US1816300,"Culver town, Indiana",1346
1600000US1816336,"Cumberland town, Indiana",6154
1600000US1816480,"Cutler CDP, Indiana",100
1600000US1816534,"Cynthiana town, Indiana",663
1600000US1816624,"Dale town, Indiana",1569
1600000US1816642,"Daleville town, Indiana",1503
1600000US1816732,"Dana town, Indiana",650
1600000US1816804,"Danville town, Indiana",11049
1600000US1816840,"Darlington town, Indiana",829
1600000US1816858,"Darmstadt town, Indiana",1428
1600000US1817002,"Dayton town, Indiana",1049
1600000US1817074,"Decatur city, Indiana",9769
1600000US1817110,"Decker town, Indiana",204
1600000US1817245,"Deer Creek CDP, Indiana",211
1600000US1817506,"Delaware CDP, Indiana",438
1600000US1817614,"Delphi city, Indiana",2913
1600000US1817704,"DeMotte town, Indiana",4219
1600000US1817776,"Denver town, Indiana",549
1600000US1817794,"Depauw CDP, Indiana",98
1600000US1817812,"Deputy CDP, Indiana",11
1600000US1818190,"Dillsboro town, Indiana",1809
1600000US1818388,"Donaldson CDP, Indiana",44
1600000US1818550,"Dover Hill CDP, Indiana",64
1600000US1818658,"Dresser CDP, Indiana",47
1600000US1818766,"Dublin town, Indiana",962
1600000US1818784,"Dubois CDP, Indiana",399
1600000US1818892,"Dugger town, Indiana",731
1600000US1818982,"Dune Acres town, Indiana",247
1600000US1819000,"Duneland Beach CDP, Indiana",140
1600000US1819054,"Dunkirk city, Indiana",1760
1600000US1819072,"Dunlap CDP, Indiana",6602
1600000US1819162,"Dunreith town, Indiana",196
1600000US1819180,"Dupont town, Indiana",254
1600000US1819270,"Dyer town, Indiana",16400
1600000US1819450,"Earl Park town, Indiana",334
1600000US1819486,"East Chicago city, Indiana",26158
1600000US1819576,"East Enterprise CDP, Indiana",179
1600000US1819756,"East Germantown town, Indiana",265
1600000US1819936,"East Oolitic CDP, Indiana",123
1600000US1820080,"Eaton town, Indiana",1656
1600000US1820134,"Eckerty CDP, Indiana",103
1600000US1820152,"Economy town, Indiana",150
1600000US1820188,"Eden CDP, Indiana",45
1600000US1820332,"Edgewood town, Indiana",2101
1600000US1820404,"Edinburgh town, Indiana",4191
1600000US1820458,"Edwardsport town, Indiana",357
1600000US1820638,"Elberfeld town, Indiana",958
1600000US1820674,"Elizabeth town, Indiana",126
1600000US1820692,"Elizabethtown town, Indiana",283
1600000US1820710,"Elizaville CDP, Indiana",37
1600000US1820728,"Elkhart city, Indiana",53726
1600000US1820800,"Ellettsville town, Indiana",6653
1600000US1820998,"Elnora town, Indiana",487
1600000US1821034,"Elrod CDP, Indiana",11
1600000US1821070,"Elwood city, Indiana",8320
1600000US1821106,"Eminence CDP, Indiana",85
1600000US1821124,"Emison CDP, Indiana",48
1600000US1821178,"Enchanted Hills CDP, Indiana",867
1600000US1821214,"English town, Indiana",1025
1600000US1821502,"Etna Green town, Indiana",535
1600000US1821538,"Eugene CDP, Indiana",172
1600000US1822000,"Evansville city, Indiana",116441
1600000US1822072,"Everton CDP, Indiana",624
1600000US1822180,"Fairbanks CDP, Indiana",324
1600000US1822396,"Fairland town, Indiana",626
1600000US1822432,"Fairmount town, Indiana",2575
1600000US1822468,"Fair Oaks CDP, Indiana",268
1600000US1822540,"Fairview CDP, Indiana",156
1600000US1822576,"Fairview Park town, Indiana",1426
1600000US1822738,"Farmersburg town, Indiana",1083
1600000US1822792,"Farmland town, Indiana",1345
1600000US1822990,"Ferdinand town, Indiana",2346
1600000US1823188,"Fillmore town, Indiana",760
1600000US1823278,"Fishers city, Indiana",100918
1600000US1823296,"Fishersburg CDP, Indiana",142
1600000US1823386,"Fish Lake CDP, Indiana",954
1600000US1823566,"Flat Rock CDP, Indiana",215
1600000US1823692,"Flora town, Indiana",2100
1600000US1823728,"Florence CDP, Indiana",50
1600000US1823800,"Floyds Knobs CDP, Indiana",4557
1600000US1823836,"Folsomville CDP, Indiana",121
1600000US1823854,"Fontanet CDP, Indiana",187
1600000US1823926,"Forest CDP, Indiana",281
1600000US1824250,"Fort Branch town, Indiana",3412
1600000US1824286,"Fortville town, Indiana",5092
1600000US1825000,"Fort Wayne city, Indiana",266235
1600000US1825054,"Foster CDP, Indiana",128
1600000US1825090,"Fountain City town, Indiana",718
1600000US1825162,"Fountaintown CDP, Indiana",137
1600000US1825180,"Fowler town, Indiana",2286
1600000US1825198,"Fowlerton town, Indiana",202
1600000US1825212,"Foxcliff Estates CDP, Indiana",1693
1600000US1825288,"Francesville town, Indiana",966
1600000US1825306,"Francisco town, Indiana",635
1600000US1825324,"Frankfort city, Indiana",15536
1600000US1825450,"Franklin city, Indiana",25999
1600000US1825702,"Frankton town, Indiana",1789
1600000US1825720,"Fredericksburg CDP, Indiana",43
1600000US1825810,"Freelandville CDP, Indiana",776
1600000US1825864,"Freetown CDP, Indiana",266
1600000US1825882,"Fremont town, Indiana",2177
1600000US1825972,"French Lick town, Indiana",1790
1600000US1826152,"Fulton town, Indiana",270
1600000US1826206,"Galena CDP, Indiana",1618
1600000US1826242,"Galveston town, Indiana",1326
1600000US1826386,"Garrett city, Indiana",6540
1600000US1827000,"Gary city, Indiana",68604
1600000US1827054,"Gas City city, Indiana",6097
1600000US1827072,"Gaston town, Indiana",709
1600000US1827216,"Geneva town, Indiana",1267
1600000US1827252,"Geneva CDP, Indiana",276
1600000US1827270,"Gentryville town, Indiana",310
1600000US1827324,"Georgetown town, Indiana",3789
1600000US1827720,"Gilmer Park CDP, Indiana",929
1600000US1828062,"Glenwood town, Indiana",403
1600000US1828116,"Glezen CDP, Indiana",243
1600000US1828296,"Goldsmith CDP, Indiana",239
1600000US1828332,"Goodland town, Indiana",923
1600000US1828386,"Goshen city, Indiana",34374
1600000US1828440,"Gosport town, Indiana",1113
1600000US1828494,"Grabill town, Indiana",1248
1600000US1828620,"Grammer CDP, Indiana",298
1600000US1828692,"Grandview town, Indiana",783
1600000US1828728,"Grandview Lake CDP, Indiana",319
1600000US1828800,"Granger CDP, Indiana",30279
1600000US1828908,"Grantsburg CDP, Indiana",175
1600000US1829070,"Grayford CDP, Indiana",159
1600000US1829106,"Graysville CDP, Indiana",16
1600000US1829358,"Greencastle city, Indiana",9863
1600000US1829448,"Greendale city, Indiana",4176
1600000US1829520,"Greenfield city, Indiana",24308
1600000US1829592,"Green Hill CDP, Indiana",174
1600000US1829682,"Greensboro town, Indiana",162
1600000US1829718,"Greensburg city, Indiana",11585
1600000US1829754,"Greens Fork town, Indiana",509
1600000US1829772,"Greentown town, Indiana",2005
1600000US1829844,"Greenville town, Indiana",1602
1600000US1829898,"Greenwood city, Indiana",64237
1600000US1830024,"Griffin town, Indiana",132
1600000US1830042,"Griffith town, Indiana",16228
1600000US1830060,"Grissom AFB CDP, Indiana",2882
1600000US1830114,"Groveland CDP, Indiana",217
1600000US1830150,"Groverton CDP, Indiana",121
1600000US1830294,"Gwynneville CDP, Indiana",202
1600000US1830402,"Hagerstown town, Indiana",1710
1600000US1830564,"Hamburg CDP, Indiana",22
1600000US1830594,"Hamilton town, Indiana",1849
1600000US1830708,"Hamlet town, Indiana",910
1600000US1831000,"Hammond city, Indiana",77098
1600000US1831180,"Hanna CDP, Indiana",490
1600000US1831216,"Hanover town, Indiana",3584
1600000US1831396,"Hardinsburg CDP, Indiana",188
1600000US1831432,"Harlan CDP, Indiana",1333
1600000US1831486,"Harmony town, Indiana",708
1600000US1832098,"Harrison Lake CDP, Indiana",193
1600000US1832170,"Harrodsburg CDP, Indiana",315
1600000US1832242,"Hartford City city, Indiana",5685
1600000US1832332,"Hartsville town, Indiana",281
1600000US1832422,"Hashtown CDP, Indiana",84
1600000US1832494,"Hatfield CDP, Indiana",442
1600000US1832512,"Haubstadt town, Indiana",1754
1600000US1832584,"Hayden CDP, Indiana",300
1600000US1832638,"Haysville CDP, Indiana",179
1600000US1832728,"Hazleton town, Indiana",240
1600000US1832768,"Hartz Lake CDP, Indiana",291
1600000US1832818,"Hebron town, Indiana",3712
1600000US1832854,"Hedrick CDP, Indiana",116
1600000US1832926,"Helmer CDP, Indiana",19
1600000US1832944,"Helmsburg CDP, Indiana",322
1600000US1832980,"Heltonville CDP, Indiana",20
1600000US1832998,"Hemlock CDP, Indiana",137
1600000US1833142,"Henryville CDP, Indiana",1804
1600000US1833178,"Herbst CDP, Indiana",323
1600000US1833187,"Heritage Lake CDP, Indiana",2913
1600000US1833214,"Hessen Cassel CDP, Indiana",176
1600000US1833392,"Hidden Valley CDP, Indiana",5625
1600000US1833466,"Highland town, Indiana",23749
1600000US1833484,"Highland CDP, Indiana",5188
1600000US1833826,"Hillisburg CDP, Indiana",96
1600000US1833862,"Hillsboro town, Indiana",643
1600000US1833952,"Hillsdale CDP, Indiana",195
1600000US1834096,"Hoagland CDP, Indiana",886
1600000US1834114,"Hobart city, Indiana",29646
1600000US1834168,"Hobbs CDP, Indiana",67
1600000US1834186,"Hoffman Lake CDP, Indiana",336
1600000US1834284,"Holiday Woods CDP, Indiana",110
1600000US1834294,"Holland town, Indiana",516
1600000US1834366,"Holton town, Indiana",640
1600000US1834420,"Homecroft town, Indiana",801
1600000US1834456,"Homer CDP, Indiana",190
1600000US1834744,"Hope town, Indiana",1988
1600000US1834816,"Hortonville CDP, Indiana",186
1600000US1834978,"Howe CDP, Indiana",887
1600000US1835086,"Hudson town, Indiana",646
1600000US1835104,"Hudson Lake CDP, Indiana",1245
1600000US1835266,"Huntertown town, Indiana",10984
1600000US1835284,"Huntingburg city, Indiana",6504
1600000US1835302,"Huntington city, Indiana",17026
1600000US1835392,"Huron CDP, Indiana",231
1600000US1835500,"Hymera town, Indiana",835
1600000US1835536,"Idaville CDP, Indiana",391
1600000US1835626,"Independence CDP, Indiana",37
1600000US1836003,"Indianapolis city (balance), Indiana",882043
1600000US1836306,"Indian Village town, Indiana",113
1600000US1836342,"Ingalls town, Indiana",2453
1600000US1836468,"Ireland CDP, Indiana",63
1600000US1837674,"Jalapa CDP, Indiana",68
1600000US1837692,"Jamestown town, Indiana",1225
1600000US1837764,"Jasonville city, Indiana",2269
1600000US1837782,"Jasper city, Indiana",16421
1600000US1837908,"Jefferson CDP, Indiana",169
1600000US1838358,"Jeffersonville city, Indiana",50176
1600000US1838484,"Jerome CDP, Indiana",31
1600000US1838547,"Jimmerson Lake CDP, Indiana",1076
1600000US1838664,"Johnson CDP, Indiana",337
1600000US1838862,"Jonesboro city, Indiana",1571
1600000US1838916,"Jonesville town, Indiana",165
1600000US1839042,"Judah CDP, Indiana",176
1600000US1839078,"Judson CDP, Indiana",29
1600000US1839096,"Judyville CDP, Indiana",118
1600000US1839366,"Kempton town, Indiana",224
1600000US1839402,"Kendallville city, Indiana",10094
1600000US1839438,"Kennard town, Indiana",519
1600000US1839510,"Kent CDP, Indiana",0
1600000US1839546,"Kentland town, Indiana",1759
1600000US1839618,"Kewanna town, Indiana",546
1600000US1839654,"Keystone CDP, Indiana",92
1600000US1839744,"Kimmell CDP, Indiana",459
1600000US1839798,"Kingman town, Indiana",575
1600000US1839816,"Kingsbury town, Indiana",244
1600000US1839852,"Kingsford Heights town, Indiana",1313
1600000US1839942,"Kirklin town, Indiana",994
1600000US1840266,"Knightstown town, Indiana",2154
1600000US1840302,"Knightsville town, Indiana",612
1600000US1840374,"Knox city, Indiana",3843
1600000US1840392,"Kokomo city, Indiana",59375
1600000US1840464,"Koontz Lake CDP, Indiana",1217
1600000US1840518,"Kouts town, Indiana",2261
1600000US1840536,"Kramer CDP, Indiana",51
1600000US1840644,"Laconia town, Indiana",48
1600000US1840662,"La Crosse town, Indiana",640
1600000US1840698,"Ladoga town, Indiana",1155
1600000US1840788,"Lafayette city, Indiana",70650
1600000US1840842,"La Fontaine town, Indiana",873
1600000US1840860,"Lagrange town, Indiana",2770
1600000US1840896,"Lagro town, Indiana",305
1600000US1841004,"Lake Bruce CDP, Indiana",196
1600000US1841022,"Lake Cicott CDP, Indiana",35
1600000US1841058,"Lake Dalecarlia CDP, Indiana",1421
1600000US1841112,"Lake Eliza CDP, Indiana",725
1600000US1841130,"Lake Everett CDP, Indiana",154
1600000US1841211,"Lake Holiday CDP, Indiana",1072
1600000US1841215,"Lake Holiday Hideaway CDP, Indiana",445
1600000US1841400,"Lake of the Woods CDP, Indiana",658
1600000US1841444,"Lake Santee CDP, Indiana",1051
1600000US1841463,"Lakeshore Resort CDP, Indiana",0
1600000US1841530,"Lakes of the Four Seasons CDP, Indiana",7338
1600000US1841535,"Lake Station city, Indiana",13109
1600000US1841562,"Laketon CDP, Indiana",532
1600000US1841580,"Lake View CDP, Indiana",36
1600000US1841652,"Lake Village CDP, Indiana",533
1600000US1841670,"Lakeville town, Indiana",669
1600000US1841706,"Lakewood CDP, Indiana",530
1600000US1841796,"Lamb CDP, Indiana",193
1600000US1841994,"Landess CDP, Indiana",62
1600000US1842048,"Lanesville town, Indiana",871
1600000US1842138,"Laotto CDP, Indiana",245
1600000US1842192,"La Paz town, Indiana",498
1600000US1842228,"Lapel town, Indiana",2568
1600000US1842246,"La Porte city, Indiana",22125
1600000US1842282,"Larwill town, Indiana",421
1600000US1842318,"Laud CDP, Indiana",99
1600000US1842372,"Laurel town, Indiana",474
1600000US1842426,"Lawrence city, Indiana",49284
1600000US1842462,"Lawrenceburg city, Indiana",5155
1600000US1842516,"Lawrenceport CDP, Indiana",28
1600000US1842606,"Leavenworth town, Indiana",349
1600000US1842624,"Lebanon city, Indiana",17575
1600000US1842678,"Leesburg town, Indiana",801
1600000US1842822,"Leiters Ford CDP, Indiana",194
1600000US1842861,"Leo-Cedarville town, Indiana",3670
1600000US1842876,"Leopold CDP, Indiana",129
1600000US1842930,"Leroy CDP, Indiana",278
1600000US1842984,"Letts CDP, Indiana",53
1600000US1843020,"Lewis CDP, Indiana",583
1600000US1843074,"Lewisville town, Indiana",321
1600000US1843434,"Liberty town, Indiana",1958
1600000US1843542,"Liberty Center CDP, Indiana",409
1600000US1843596,"Liberty Mills CDP, Indiana",159
1600000US1843632,"Libertyville CDP, Indiana",77
1600000US1843686,"Ligonier city, Indiana",4263
1600000US1843776,"Lincoln CDP, Indiana",167
1600000US1844082,"Linden town, Indiana",526
1600000US1844154,"Linn Grove CDP, Indiana",238
1600000US1844172,"Linnsburg CDP, Indiana",46
1600000US1844190,"Linton city, Indiana",5153
1600000US1844370,"Little York town, Indiana",205
1600000US1844424,"Livonia town, Indiana",83
1600000US1844442,"Lizton town, Indiana",620
1600000US1844658,"Logansport city, Indiana",17766
1600000US1844712,"London CDP, Indiana",45
1600000US1844784,"Long Beach town, Indiana",1201
1600000US1844910,"Loogootee city, Indiana",2846
1600000US1845000,"Losantville town, Indiana",228
1600000US1845144,"Lowell town, Indiana",10911
1600000US1845234,"Lucerne CDP, Indiana",82
1600000US1845396,"Lyford CDP, Indiana",557
1600000US1845468,"Lynn town, Indiana",994
1600000US1845486,"Lynnville town, Indiana",1011
1600000US1845504,"Lyons town, Indiana",862
1600000US1845648,"McCordsville town, Indiana",9700
1600000US1845720,"Mace CDP, Indiana",127
1600000US1845774,"Mackey town, Indiana",91
1600000US1845864,"Macy town, Indiana",179
1600000US1845990,"Madison city, Indiana",12277
1600000US1846296,"Malden CDP, Indiana",235
1600000US1846350,"Manchester CDP, Indiana",84
1600000US1846422,"Manilla CDP, Indiana",332
1600000US1846566,"Maples CDP, Indiana",101
1600000US1846746,"Marengo town, Indiana",823
1600000US1846764,"Mariah Hill CDP, Indiana",103
1600000US1846782,"Marietta CDP, Indiana",137
1600000US1846908,"Marion city, Indiana",27384
1600000US1847045,"Marion CDP, Indiana",361
1600000US1847160,"Markle town, Indiana",1154
1600000US1847178,"Markleville town, Indiana",784
1600000US1847322,"Marshall town, Indiana",340
1600000US1847340,"Marshfield CDP, Indiana",84
1600000US1847430,"Martinsburg CDP, Indiana",150
1600000US1847448,"Martinsville city, Indiana",11913
1600000US1847592,"Matthews town, Indiana",517
1600000US1847628,"Mauckport town, Indiana",43
1600000US1847736,"Maxwell CDP, Indiana",339
1600000US1847826,"Mays CDP, Indiana",122
1600000US1848132,"Mecca town, Indiana",670
1600000US1848186,"Medaryville town, Indiana",749
1600000US1848240,"Medora town, Indiana",993
1600000US1848294,"Mellott town, Indiana",198
1600000US1848330,"Melody Hill CDP, Indiana",3435
1600000US1848384,"Memphis CDP, Indiana",928
1600000US1848402,"Mentone town, Indiana",793
1600000US1848456,"Meridian Hills town, Indiana",1708
1600000US1848474,"Merom town, Indiana",292
1600000US1848510,"Merriam CDP, Indiana",309
1600000US1848528,"Merrillville town, Indiana",36343
1600000US1848563,"Metamora CDP, Indiana",402
1600000US1848618,"Metz CDP, Indiana",26
1600000US1848636,"Mexico CDP, Indiana",1122
1600000US1848672,"Miami CDP, Indiana",573
1600000US1848744,"Michiana Shores town, Indiana",433
1600000US1848798,"Michigan City city, Indiana",31894
1600000US1848816,"Michigantown town, Indiana",470
1600000US1848906,"Middlebury CDP, Indiana",126
1600000US1848924,"Middlebury town, Indiana",3681
1600000US1849014,"Middletown town, Indiana",2163
1600000US1849086,"Midland CDP, Indiana",131
1600000US1849212,"Mier CDP, Indiana",142
1600000US1849266,"Milan town, Indiana",1775
1600000US1849302,"Milford CDP, Indiana",81
1600000US1849320,"Milford town, Indiana",1955
1600000US1849536,"Millersburg town, Indiana",892
1600000US1849626,"Millgrove CDP, Indiana",27
1600000US1849662,"Millhousen town, Indiana",251
1600000US1849716,"Milltown town, Indiana",811
1600000US1849734,"Millville CDP, Indiana",0
1600000US1849806,"Milroy CDP, Indiana",629
1600000US1849860,"Milton town, Indiana",345
1600000US1849892,"Mineral Springs CDP, Indiana",768
1600000US1849932,"Mishawaka city, Indiana",50907
1600000US1849950,"Mitchell city, Indiana",3941
1600000US1850058,"Modoc town, Indiana",172
1600000US1850094,"Mongo CDP, Indiana",308
1600000US1850148,"Monon town, Indiana",1764
1600000US1850202,"Monroe town, Indiana",629
1600000US1850526,"Monroe City town, Indiana",816
1600000US1850562,"Monroeville town, Indiana",1145
1600000US1850580,"Monrovia town, Indiana",2090
1600000US1850616,"Monterey town, Indiana",270
1600000US1850652,"Montezuma town, Indiana",900
1600000US1850688,"Montgomery town, Indiana",1184
1600000US1850760,"Monticello city, Indiana",5504
1600000US1850778,"Montmorenci CDP, Indiana",68
1600000US1850796,"Montpelier city, Indiana",1444
1600000US1850940,"Mooreland town, Indiana",417
1600000US1850958,"Moores Hill town, Indiana",772
1600000US1850976,"Mooresville town, Indiana",9608
1600000US1851102,"Morgantown town, Indiana",1328
1600000US1851138,"Morocco town, Indiana",1169
1600000US1851174,"Morris CDP, Indiana",641
1600000US1851192,"Morristown town, Indiana",996
1600000US1851318,"Mount Auburn town, Indiana",101
1600000US1851336,"Mount Ayr town, Indiana",93
1600000US1851354,"Mount Carmel town, Indiana",45
1600000US1851408,"Mount Etna town, Indiana",155
1600000US1851714,"Mount Summit town, Indiana",742
1600000US1851732,"Mount Vernon city, Indiana",6431
1600000US1851840,"Mulberry town, Indiana",1266
1600000US1851876,"Muncie city, Indiana",64739
1600000US1851912,"Munster town, Indiana",23733
1600000US1852002,"Napoleon town, Indiana",247
1600000US1852020,"Nappanee city, Indiana",7040
1600000US1852038,"Nashville town, Indiana",1420
1600000US1852146,"Needham CDP, Indiana",0
1600000US1852200,"Needmore CDP, Indiana",307
1600000US1852326,"New Albany city, Indiana",37589
1600000US1852398,"New Amsterdam town, Indiana",88
1600000US1852506,"Newbern CDP, Indiana",164
1600000US1852524,"Newberry town, Indiana",118
1600000US1852650,"Newburgh town, Indiana",3370
1600000US1852704,"New Carlisle town, Indiana",2110
1600000US1852740,"New Castle city, Indiana",17356
1600000US1852776,"New Chicago town, Indiana",2348
1600000US1852956,"New Goshen CDP, Indiana",649
1600000US1852974,"New Harmony town, Indiana",867
1600000US1852992,"New Haven city, Indiana",15339
1600000US1853118,"New Lebanon CDP, Indiana",206
1600000US1853154,"New Lisbon CDP, Indiana",23
1600000US1853190,"New London CDP, Indiana",179
1600000US1853226,"New Marion CDP, Indiana",26
1600000US1853262,"New Market town, Indiana",544
1600000US1853298,"New Middletown town, Indiana",67
1600000US1853352,"New Palestine town, Indiana",3027
1600000US1853370,"New Paris CDP, Indiana",1630
1600000US1853388,"New Pekin town, Indiana",1377
1600000US1853478,"New Point town, Indiana",252
1600000US1853496,"Newport town, Indiana",283
1600000US1853532,"New Richmond town, Indiana",441
1600000US1853550,"New Ross town, Indiana",381
1600000US1853586,"New Salisbury CDP, Indiana",518
1600000US1853676,"Newtonville CDP, Indiana",151
1600000US1853694,"Newtown town, Indiana",250
1600000US1853712,"New Trenton CDP, Indiana",329
1600000US1853820,"New Washington CDP, Indiana",432
1600000US1853874,"New Whiteland town, Indiana",5641
1600000US1853982,"Nineveh CDP, Indiana",694
1600000US1854180,"Noblesville city, Indiana",71940
1600000US1854612,"North Crows Nest town, Indiana",69
1600000US1854792,"North Grove CDP, Indiana",16
1600000US1854900,"North Judson town, Indiana",2094
1600000US1854918,"North Liberty town, Indiana",1838
1600000US1854954,"North Manchester town, Indiana",4904
1600000US1855080,"North Salem town, Indiana",602
1600000US1855098,"North Terre Haute CDP, Indiana",4396
1600000US1855116,"North Vernon city, Indiana",7214
1600000US1855134,"North Webster town, Indiana",886
1600000US1855350,"Norway CDP, Indiana",307
1600000US1855386,"Notre Dame CDP, Indiana",6754
1600000US1855512,"Nyona Lake CDP, Indiana",219
1600000US1855710,"Oakland City city, Indiana",2635
1600000US1855800,"Oaktown town, Indiana",724
1600000US1855818,"Oakville CDP, Indiana",249
1600000US1856052,"Odon town, Indiana",1458
1600000US1856088,"Ogden Dunes town, Indiana",1213
1600000US1856286,"Oldenburg town, Indiana",746
1600000US1856646,"Ontario CDP, Indiana",221
1600000US1856664,"Onward town, Indiana",155
1600000US1856682,"Oolitic town, Indiana",1461
1600000US1856700,"Ora CDP, Indiana",136
1600000US1856952,"Orestes town, Indiana",290
1600000US1857006,"Orland town, Indiana",461
